name,restaurant_id,user_id,liked,food type
OPTP Bahria Town,84,user_1,0,Burgers | Fast Food
OPTP Gulshan,90,user_34,0,Burgers | Fast Food
Broadway Pizza DHA PHASE 8,6,user_34,0,Pizza | Italian
Kababjees Fried Chicken Garden East Branch,51,user_34,0,Fried Chicken | Fast Food
Karachi Haleem Lasbela,78,user_34,1,Pakistani | Haleem
Broadway Pizza Dolmen Mall TariqRD,9,user_34,1,Pizza | Italian
Burger Lab Malir,44,user_34,0,Burgers | Fast Food
Burger-O-Clock Nazimabad,35,user_34,0,Burgers | Fast Food
Burger Lab SMCHS,46,user_34,0,Burgers | Fast Food
Broadway Pizza Shahbaz,23,user_34,1,Pizza | Italian
OPTP Lucky One Mall,92,user_34,0,Burgers | Fast Food
Burger Lab Bahria Town,37,user_34,1,Burgers | Fast Food
Burger Lab Johar,42,user_34,0,Burgers | Fast Food
OPTP Bahadurabad,83,user_35,0,Burgers | Fast Food
Burger Lab DHA,39,user_35,0,Burgers | Fast Food
Burger Lab Gulshan,41,user_35,0,Burgers | Fast Food
Karachi Haleem BurnsRD,75,user_35,1,Pakistani | Haleem
OPTP North Nazimabad,95,user_35,0,Burgers | Fast Food
Broadway Pizza Shahbaz,23,user_35,0,Pizza | Italian
Broadway Pizza North Nazimabad,20,user_35,0,Pizza | Italian
Burger-O-Clock Dolmen Mall Clifton,30,user_35,1,Burgers | Fast Food
Kababjees Fried Chicken Gulshan UniversityRD,53,user_35,0,Fried Chicken | Fast Food
Broadway Pizza Lucky One Mall,17,user_35,1,Pizza | Italian
Karachi Haleem Ittehad,77,user_35,1,Pakistani | Haleem
OPTP Sehar,96,user_35,1,Burgers | Fast Food
Broadway Pizza Ittehad,13,user_35,0,Pizza | Italian
OPTP Dolmen Mall Clifton,87,user_35,0,Burgers | Fast Food
Kababjees Fried Chicken North Karachi,60,user_35,1,Fried Chicken | Fast Food
Karachi Broast Clifton,67,user_35,0,Pakistani | Broast
Karachi Haleem Lasbela,78,user_35,1,Pakistani | Haleem
Burger Lab Lucky One Mall,43,user_35,0,Burgers | Fast Food
Javed Nihari AlamgirRD,47,user_35,1,Pakistani | Nihari
Javed Nihari AlamgirRD,47,user_36,0,Pakistani | Nihari
OPTP Boat Basin,85,user_36,0,Burgers | Fast Food
Karachi Haleem BurnsRD,75,user_36,0,Pakistani | Haleem
Karachi Haleem North Nazimabad,79,user_36,0,Pakistani | Haleem
Burger-O-Clock Gulshan,32,user_36,0,Burgers | Fast Food
Broadway Pizza North Nazimabad,20,user_36,0,Pizza | Italian
Broadway Pizza Korangi,16,user_36,0,Pizza | Italian
Broadway Pizza FB Area,10,user_36,0,Pizza | Italian
Karachi Haleem Hussainabad,76,user_36,1,Pakistani | Haleem
Broadway Pizza Bahria Town,2,user_36,1,Pizza | Italian
OPTP Johar,91,user_36,0,Burgers | Fast Food
Kababjees Fried Chicken Defence View,50,user_36,1,Fried Chicken | Fast Food
Burger-O-Clock Dolmen Mall Clifton,30,user_36,0,Burgers | Fast Food
Karachi Broast Boat Basin,66,user_36,0,Pakistani | Broast
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_36,0,Fried Chicken | Fast Food
OPTP Boat Basin,85,user_37,1,Burgers | Fast Food
Karachi Broast Clifton,67,user_37,0,Pakistani | Broast
Burger Lab DHA,39,user_37,1,Burgers | Fast Food
Zahid Nihari TariqRD,99,user_37,0,Pakistani | Nihari
OPTP FB Area,89,user_37,1,Burgers | Fast Food
Kababjees Fried Chicken Garden East Branch,51,user_37,0,Fried Chicken | Fast Food
Burger-O-Clock DHA,29,user_37,1,Burgers | Fast Food
Karachi Broast Boat Basin,66,user_37,1,Pakistani | Broast
Broadway Pizza RMR,21,user_37,0,Pizza | Italian
Broadway Pizza Tipu Sultan,26,user_38,0,Pizza | Italian
Kababjees Fried Chicken MACHS,57,user_38,1,Fried Chicken | Fast Food
Broadway Pizza North Nazimabad,20,user_38,0,Pizza | Italian
Kababjees Fried Chicken Garden East Branch,51,user_38,0,Fried Chicken | Fast Food
OPTP Gulshan,90,user_38,0,Burgers | Fast Food
Burger Lab Bahria Town,37,user_38,0,Burgers | Fast Food
OPTP Dolmen Mall TariqRD,88,user_38,1,Burgers | Fast Food
Broadway Pizza Korangi,16,user_38,0,Pizza | Italian
Burger Lab SMCHS,46,user_38,0,Burgers | Fast Food
Broadway Pizza Bahdurabad,1,user_38,0,Pizza | Italian
Karachi Haleem Hussainabad,76,user_38,0,Pakistani | Haleem
Karachi Broast Saddar,72,user_38,0,Pakistani | Broast
Broadway Pizza Maymar,18,user_38,0,Pizza | Italian
Karachi Broast Nazimabad,69,user_38,0,Pakistani | Broast
OPTP Boat Basin,85,user_38,0,Burgers | Fast Food
Burger Lab Dolmen Mall TariqRD,40,user_38,1,Burgers | Fast Food
Broadway Pizza Lucky One Mall,17,user_38,0,Pizza | Italian
OPTP Lucky One Mall,92,user_38,0,Burgers | Fast Food
Zahid Nihari TariqRD,99,user_39,1,Pakistani | Nihari
OPTP Boat Basin,85,user_39,0,Burgers | Fast Food
OPTP Dolmen Mall TariqRD,88,user_39,1,Burgers | Fast Food
Broadway Pizza Dolmen Mall Clifton,7,user_39,0,Pizza | Italian
Burger-O-Clock Bahria Town,27,user_39,0,Burgers | Fast Food
Burger-O-Clock Lucky One Mall,34,user_39,0,Burgers | Fast Food
Karachi Broast RMR,71,user_39,0,Pakistani | Broast
Kababjees Fried Chicken Gulshan UniversityRD,53,user_39,0,Fried Chicken | Fast Food
Javed Nihari AlamgirRD,47,user_39,1,Pakistani | Nihari
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_39,0,Fried Chicken | Fast Food
Broadway Pizza North Karachi,19,user_39,0,Pizza | Italian
OPTP Malir,93,user_39,0,Burgers | Fast Food
OPTP Tipu Sultan,97,user_39,1,Burgers | Fast Food
Karachi Broast Nazimabad,69,user_39,0,Pakistani | Broast
Karachi Broast Atrium Mall,65,user_39,0,Pakistani | Broast
OPTP DHA PHASE 2,86,user_39,0,Burgers | Fast Food
Kababjees Fried Chicken Clifton,49,user_39,1,Fried Chicken | Fast Food
Karachi Broast Saddar,72,user_39,0,Pakistani | Broast
Karachi Broast North Nazimabad,70,user_39,0,Pakistani | Broast
Burger Lab Gulshan,41,user_39,0,Burgers | Fast Food
Burger-O-Clock Dolmen Mall TariqRD,31,user_40,0,Burgers | Fast Food
Karachi Haleem Hussainabad,76,user_40,1,Pakistani | Haleem
OPTP DHA PHASE 2,86,user_40,1,Burgers | Fast Food
Karachi Broast Clifton,67,user_40,0,Pakistani | Broast
Kababjees Fried Chicken Defence View,50,user_40,0,Fried Chicken | Fast Food
Broadway Pizza DHA PHASE 8,6,user_40,0,Pizza | Italian
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_40,0,Fried Chicken | Fast Food
Karachi Broast RMR,71,user_40,0,Pakistani | Broast
Broadway Pizza Clifton,5,user_41,1,Pizza | Italian
Karachi Broast North Nazimabad,70,user_41,1,Pakistani | Broast
Karachi Haleem Lasbela,78,user_41,0,Pakistani | Haleem
OPTP Bahria Town,84,user_41,0,Burgers | Fast Food
Kababjees Fried Chicken PECHS Cloud,61,user_41,1,Fried Chicken | Fast Food
Kababjees Fried Chicken Johar Chowrangi,54,user_41,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Gulshan UniversityRD,53,user_41,0,Fried Chicken | Fast Food
Burger-O-Clock DHA,29,user_41,1,Burgers | Fast Food
Kababjees Fried Chicken North Karachi,60,user_41,0,Fried Chicken | Fast Food
Broadway Pizza Lucky One Mall,17,user_41,0,Pizza | Italian
OPTP Sehar,96,user_41,0,Burgers | Fast Food
OPTP Tipu Sultan,97,user_42,0,Burgers | Fast Food
Broadway Pizza Shahbaz,23,user_42,0,Pizza | Italian
Zahid Nihari Saddar,98,user_42,1,Pakistani | Nihari
Broadway Pizza Bahria Town,2,user_42,1,Pizza | Italian
Kababjees Fried Chicken Safoora,62,user_42,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Karimabad,55,user_42,0,Fried Chicken | Fast Food
Karachi Broast Gulshan,68,user_42,0,Pakistani | Broast
Broadway Pizza DHA PHASE 8,6,user_42,0,Pizza | Italian
Kababjees Fried Chicken Johar Chowrangi,54,user_42,0,Fried Chicken | Fast Food
Broadway Pizza Bahdurabad,1,user_42,0,Pizza | Italian
Kababjees Fried Chicken North Five Star,59,user_42,0,Fried Chicken | Fast Food
Broadway Pizza North Karachi,19,user_42,1,Pizza | Italian
OPTP Lucky One Mall,92,user_42,0,Burgers | Fast Food
Karachi Broast RMR,71,user_42,1,Pakistani | Broast
Broadway Pizza Ittehad,13,user_42,0,Pizza | Italian
Broadway Pizza Chundrigar,4,user_42,0,Pizza | Italian
Broadway Pizza FB Area,10,user_42,0,Pizza | Italian
Karachi Haleem Lasbela,78,user_42,0,Pakistani | Haleem
OPTP Bahria Town,84,user_42,1,Burgers | Fast Food
Broadway Pizza FB Area,10,user_43,0,Pizza | Italian
Karachi Haleem BurnsRD,75,user_43,0,Pakistani | Haleem
Broadway Pizza Bahria Town,2,user_43,0,Pizza | Italian
Broadway Pizza Dolmen Mall Clifton,7,user_43,1,Pizza | Italian
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_43,1,Fried Chicken | Fast Food
Burger-O-Clock Lucky One Mall,34,user_43,0,Burgers | Fast Food
Broadway Pizza SMCHS,25,user_43,1,Pizza | Italian
OPTP North Nazimabad,95,user_43,0,Burgers | Fast Food
Burger Lab Nazimabad,45,user_43,0,Burgers | Fast Food
Kababjees Fried Chicken North Karachi,60,user_43,0,Fried Chicken | Fast Food
Broadway Pizza FB Area,10,user_44,0,Pizza | Italian
Karachi Haleem Bukhari,74,user_44,0,Pakistani | Haleem
Broadway Pizza Ittehad,13,user_44,0,Pizza | Italian
Karachi Broast Gulshan,68,user_44,1,Pakistani | Broast
OPTP Sehar,96,user_44,1,Burgers | Fast Food
Karachi Haleem Hussainabad,76,user_44,0,Pakistani | Haleem
Burger Lab Clifton,38,user_44,1,Burgers | Fast Food
Broadway Pizza Dolmen Mall Clifton,7,user_44,0,Pizza | Italian
Broadway Pizza North Karachi,19,user_44,0,Pizza | Italian
OPTP Bahadurabad,83,user_44,0,Burgers | Fast Food
Burger-O-Clock Bahria Town,27,user_44,0,Burgers | Fast Food
Kababjees Fried Chicken Teen Talwar,64,user_45,1,Fried Chicken | Fast Food
Burger-O-Clock Lucky One Mall,34,user_45,0,Burgers | Fast Food
Karachi Broast Saddar,72,user_45,0,Pakistani | Broast
Broadway Pizza Lucky One Mall,17,user_45,1,Pizza | Italian
OPTP FB Area,89,user_45,0,Burgers | Fast Food
OPTP Bahria Town,84,user_45,0,Burgers | Fast Food
OPTP North Nazimabad,95,user_45,1,Burgers | Fast Food
Karachi Haleem BurnsRD,75,user_45,0,Pakistani | Haleem
Kababjees Fried Chicken PECHS Cloud,61,user_45,1,Fried Chicken | Fast Food
Broadway Pizza Bukhari,3,user_46,0,Pizza | Italian
OPTP Johar,91,user_46,1,Burgers | Fast Food
Burger Lab Lucky One Mall,43,user_46,1,Burgers | Fast Food
Kababjees Fried Chicken Johar Chowrangi,54,user_46,0,Fried Chicken | Fast Food
Kababjees Fried Chicken PECHS Cloud,61,user_46,0,Fried Chicken | Fast Food
Karachi Broast Nazimabad,69,user_46,0,Pakistani | Broast
Kababjees Fried Chicken Millennium Mall,58,user_46,0,Fried Chicken | Fast Food
OPTP Gulshan,90,user_46,1,Burgers | Fast Food
Burger Lab Dolmen Mall TariqRD,40,user_46,1,Burgers | Fast Food
Burger-O-Clock SMCHS,36,user_46,0,Burgers | Fast Food
Karachi Broast Gulshan,68,user_46,1,Pakistani | Broast
Burger-O-Clock Bahria Town,27,user_46,0,Burgers | Fast Food
Kababjees Fried Chicken Garden East Branch,51,user_46,0,Fried Chicken | Fast Food
Burger Lab Nazimabad,45,user_46,1,Burgers | Fast Food
Kababjees Fried Chicken Gulshan Disco,52,user_46,1,Fried Chicken | Fast Food
Broadway Pizza Dolmen Mall Hyderi,8,user_46,0,Pizza | Italian
OPTP M A JinnahRD,94,user_46,0,Burgers | Fast Food
Kababjees Fried Chicken MACHS,57,user_47,0,Fried Chicken | Fast Food
Burger-O-Clock DHA,29,user_47,0,Burgers | Fast Food
Burger Lab Clifton,38,user_47,0,Burgers | Fast Food
Broadway Pizza Jinnah Avenue,14,user_47,1,Pizza | Italian
Burger-O-Clock Bahria Town,27,user_47,1,Burgers | Fast Food
Karachi Haleem Bukhari,74,user_47,0,Pakistani | Haleem
Karachi Haleem Hussainabad,76,user_47,0,Pakistani | Haleem
OPTP DHA PHASE 2,86,user_47,0,Burgers | Fast Food
Broadway Pizza North Karachi,19,user_47,0,Pizza | Italian
Broadway Pizza Bukhari,3,user_47,0,Pizza | Italian
Kababjees Fried Chicken Teen Talwar,64,user_47,1,Fried Chicken | Fast Food
Karachi Haleem North Nazimabad,79,user_47,0,Pakistani | Haleem
Broadway Pizza Bukhari,3,user_48,0,Pizza | Italian
Broadway Pizza Shahbaz,23,user_48,0,Pizza | Italian
OPTP Johar,91,user_48,0,Burgers | Fast Food
Karachi Broast Boat Basin,66,user_48,0,Pakistani | Broast
Broadway Pizza Chundrigar,4,user_48,0,Pizza | Italian
Broadway Pizza Johar,15,user_48,1,Pizza | Italian
OPTP Atrium Mall,82,user_49,0,Burgers | Fast Food
Burger Lab Malir,44,user_49,0,Burgers | Fast Food
Kababjees Fried Chicken MACHS,57,user_49,0,Fried Chicken | Fast Food
Burger-O-Clock Dolmen Mall Clifton,30,user_49,0,Burgers | Fast Food
Kababjees Fried Chicken Garden East Branch,51,user_49,0,Fried Chicken | Fast Food
Burger-O-Clock Gulshan,32,user_49,0,Burgers | Fast Food
Broadway Pizza Garden,11,user_49,1,Pizza | Italian
Broadway Pizza Gulshan,12,user_49,0,Pizza | Italian
Karachi Haleem North Nazimabad,79,user_49,0,Pakistani | Haleem
Kababjees Fried Chicken Clifton,49,user_49,1,Fried Chicken | Fast Food
OPTP DHA PHASE 2,86,user_49,0,Burgers | Fast Food
OPTP North Nazimabad,95,user_49,1,Burgers | Fast Food
Kababjees Fried Chicken Kharadar,56,user_49,0,Fried Chicken | Fast Food
Broadway Pizza Shahbaz,23,user_49,0,Pizza | Italian
Broadway Pizza Dolmen Mall TariqRD,9,user_49,0,Pizza | Italian
Karachi Broast Nazimabad,69,user_49,1,Pakistani | Broast
Broadway Pizza Ittehad,13,user_49,0,Pizza | Italian
OPTP Boat Basin,85,user_50,0,Burgers | Fast Food
Burger Lab Johar,42,user_50,0,Burgers | Fast Food
Broadway Pizza Johar,15,user_50,0,Pizza | Italian
Javed Nihari FB Area,48,user_50,1,Pakistani | Nihari
OPTP North Nazimabad,95,user_50,0,Burgers | Fast Food
OPTP Gulshan,90,user_50,0,Burgers | Fast Food
Broadway Pizza Shah Faisal,24,user_50,1,Pizza | Italian
Kababjees Fried Chicken PECHS Cloud,61,user_50,1,Fried Chicken | Fast Food
Javed Nihari AlamgirRD,47,user_51,1,Pakistani | Nihari
Zahid Nihari Saddar,98,user_51,0,Pakistani | Nihari
Karachi Haleem BurnsRD,75,user_51,0,Pakistani | Haleem
Broadway Pizza Dolmen Mall TariqRD,9,user_51,0,Pizza | Italian
Karachi Broast Atrium Mall,65,user_51,0,Pakistani | Broast
Burger Lab SMCHS,46,user_51,0,Burgers | Fast Food
OPTP Bahria Town,84,user_51,1,Burgers | Fast Food
Kababjees Fried Chicken Gulshan Disco,52,user_51,0,Fried Chicken | Fast Food
OPTP Lucky One Mall,92,user_51,0,Burgers | Fast Food
OPTP Atrium Mall,82,user_51,1,Burgers | Fast Food
Kababjees Fried Chicken Garden East Branch,51,user_51,0,Fried Chicken | Fast Food
Burger-O-Clock Dolmen Mall TariqRD,31,user_51,0,Burgers | Fast Food
Karachi Broast Nazimabad,69,user_51,0,Pakistani | Broast
Broadway Pizza Chundrigar,4,user_51,0,Pizza | Italian
OPTP Johar,91,user_51,0,Burgers | Fast Food
Burger-O-Clock SMCHS,36,user_51,0,Burgers | Fast Food
Kababjees Fried Chicken Teen Talwar,64,user_51,1,Fried Chicken | Fast Food
Burger-O-Clock Chundrigar,28,user_51,0,Burgers | Fast Food
Burger-O-Clock Nazimabad,35,user_52,0,Burgers | Fast Food
Burger Lab Johar,42,user_52,1,Burgers | Fast Food
Broadway Pizza Gulshan,12,user_52,0,Pizza | Italian
Broadway Pizza Dolmen Mall TariqRD,9,user_52,0,Pizza | Italian
Broadway Pizza Bahdurabad,1,user_52,1,Pizza | Italian
Burger Lab Gulshan,41,user_52,0,Burgers | Fast Food
Broadway Pizza RMR,21,user_52,0,Pizza | Italian
Burger Lab Bahria Town,37,user_52,1,Burgers | Fast Food
OPTP Dolmen Mall Clifton,87,user_52,1,Burgers | Fast Food
Karachi Broast Clifton,67,user_52,0,Pakistani | Broast
Javed Nihari FB Area,48,user_52,0,Pakistani | Nihari
Kababjees Fried Chicken Garden East Branch,51,user_52,0,Fried Chicken | Fast Food
Burger-O-Clock Lucky One Mall,34,user_53,0,Burgers | Fast Food
Burger-O-Clock SMCHS,36,user_53,0,Burgers | Fast Food
Karachi Haleem North Nazimabad,79,user_53,0,Pakistani | Haleem
Karachi Broast Saddar,72,user_53,0,Pakistani | Broast
Burger-O-Clock DHA,29,user_53,0,Burgers | Fast Food
OPTP Boat Basin,85,user_53,0,Burgers | Fast Food
Broadway Pizza Dolmen Mall Hyderi,8,user_53,1,Pizza | Italian
Kababjees Fried Chicken Karimabad,55,user_53,0,Fried Chicken | Fast Food
Kababjees Fried Chicken North Karachi,60,user_53,0,Fried Chicken | Fast Food
Burger-O-Clock Chundrigar,28,user_53,0,Burgers | Fast Food
Kababjees Fried Chicken Safoora,62,user_53,0,Fried Chicken | Fast Food
Zahid Nihari TariqRD,99,user_53,0,Pakistani | Nihari
Burger-O-Clock Dolmen Mall Clifton,30,user_53,1,Burgers | Fast Food
Burger-O-Clock Nazimabad,35,user_53,0,Burgers | Fast Food
Broadway Pizza Korangi,16,user_53,0,Pizza | Italian
Broadway Pizza Clifton,5,user_53,0,Pizza | Italian
Broadway Pizza FB Area,10,user_53,1,Pizza | Italian
Kababjees Fried Chicken Clifton,49,user_53,0,Fried Chicken | Fast Food
Zahid Nihari Saddar,98,user_53,1,Pakistani | Nihari
Karachi Broast Nazimabad,69,user_53,1,Pakistani | Broast
Zahid Nihari TariqRD,99,user_54,0,Pakistani | Nihari
Javed Nihari AlamgirRD,47,user_54,0,Pakistani | Nihari
Broadway Pizza Maymar,18,user_54,0,Pizza | Italian
Kababjees Fried Chicken PECHS Cloud,61,user_54,0,Fried Chicken | Fast Food
OPTP Bahadurabad,83,user_54,0,Burgers | Fast Food
Karachi Broast RMR,71,user_54,0,Pakistani | Broast
OPTP Lucky One Mall,92,user_54,0,Burgers | Fast Food
Karachi Haleem Bukhari,74,user_54,0,Pakistani | Haleem
OPTP Bahria Town,84,user_54,1,Burgers | Fast Food
Broadway Pizza Shahbaz,23,user_54,1,Pizza | Italian
Burger Lab DHA,39,user_54,0,Burgers | Fast Food
Burger-O-Clock Dolmen Mall TariqRD,31,user_54,0,Burgers | Fast Food
Broadway Pizza Clifton,5,user_54,0,Pizza | Italian
OPTP Sehar,96,user_54,0,Burgers | Fast Food
OPTP Dolmen Mall Clifton,87,user_54,1,Burgers | Fast Food
Broadway Pizza North Nazimabad,20,user_54,0,Pizza | Italian
Kababjees Fried Chicken PECHS Cloud,61,user_55,0,Fried Chicken | Fast Food
Broadway Pizza Tipu Sultan,26,user_55,1,Pizza | Italian
Kababjees Fried Chicken Gulshan Disco,52,user_55,1,Fried Chicken | Fast Food
Kababjees Fried Chicken North Five Star,59,user_55,0,Fried Chicken | Fast Food
Zahid Nihari TariqRD,99,user_55,1,Pakistani | Nihari
Kababjees Fried Chicken Kharadar,56,user_55,0,Fried Chicken | Fast Food
Kababjees Fried Chicken North Karachi,60,user_55,0,Fried Chicken | Fast Food
OPTP Tipu Sultan,97,user_55,0,Burgers | Fast Food
Broadway Pizza Johar,15,user_55,0,Pizza | Italian
Burger-O-Clock Dolmen Mall Clifton,30,user_55,0,Burgers | Fast Food
Broadway Pizza Ittehad,13,user_56,1,Pizza | Italian
Karachi Broast Clifton,67,user_56,0,Pakistani | Broast
OPTP Dolmen Mall TariqRD,88,user_56,1,Burgers | Fast Food
Karachi Haleem Bukhari,74,user_56,0,Pakistani | Haleem
Kababjees Fried Chicken North Karachi,60,user_56,1,Fried Chicken | Fast Food
Broadway Pizza Bahria Town,2,user_56,1,Pizza | Italian
Kababjees Fried Chicken Gulshan Disco,52,user_56,1,Fried Chicken | Fast Food
Burger Lab Bahria Town,37,user_56,0,Burgers | Fast Food
OPTP FB Area,89,user_56,0,Burgers | Fast Food
Broadway Pizza Tipu Sultan,26,user_56,0,Pizza | Italian
Burger-O-Clock Nazimabad,35,user_56,1,Burgers | Fast Food
OPTP Bahria Town,84,user_56,0,Burgers | Fast Food
Karachi Broast Clifton,67,user_57,0,Pakistani | Broast
Karachi Haleem North Nazimabad,79,user_57,0,Pakistani | Haleem
Burger-O-Clock SMCHS,36,user_57,0,Burgers | Fast Food
Javed Nihari AlamgirRD,47,user_57,0,Pakistani | Nihari
OPTP Bahadurabad,83,user_57,0,Burgers | Fast Food
OPTP Johar,91,user_57,1,Burgers | Fast Food
Broadway Pizza North Nazimabad,20,user_57,0,Pizza | Italian
Kababjees Fried Chicken Gulshan Disco,52,user_57,1,Fried Chicken | Fast Food
Karachi Broast Boat Basin,66,user_57,0,Pakistani | Broast
Broadway Pizza Chundrigar,4,user_57,1,Pizza | Italian
OPTP Dolmen Mall Clifton,87,user_58,1,Burgers | Fast Food
Broadway Pizza Lucky One Mall,17,user_58,0,Pizza | Italian
Broadway Pizza Tipu Sultan,26,user_58,1,Pizza | Italian
Kababjees Fried Chicken North Five Star,59,user_58,0,Fried Chicken | Fast Food
Broadway Pizza DHA PHASE 8,6,user_58,0,Pizza | Italian
Kababjees Fried Chicken Johar Chowrangi,54,user_58,1,Fried Chicken | Fast Food
OPTP North Nazimabad,95,user_59,0,Burgers | Fast Food
Javed Nihari FB Area,48,user_59,0,Pakistani | Nihari
OPTP Atrium Mall,82,user_59,0,Burgers | Fast Food
OPTP Bahadurabad,83,user_59,1,Burgers | Fast Food
Karachi Broast Atrium Mall,65,user_59,1,Pakistani | Broast
Burger Lab DHA,39,user_59,1,Burgers | Fast Food
Karachi Broast Saddar,72,user_59,0,Pakistani | Broast
OPTP Boat Basin,85,user_59,1,Burgers | Fast Food
Broadway Pizza DHA PHASE 8,6,user_59,0,Pizza | Italian
Broadway Pizza Scheme 33,22,user_59,1,Pizza | Italian
Broadway Pizza Johar,15,user_59,0,Pizza | Italian
OPTP Dolmen Mall TariqRD,88,user_59,0,Burgers | Fast Food
Karachi Haleem North Nazimabad,79,user_59,0,Pakistani | Haleem
Broadway Pizza Shahbaz,23,user_59,0,Pizza | Italian
Burger Lab Lucky One Mall,43,user_59,0,Burgers | Fast Food
Javed Nihari AlamgirRD,47,user_59,0,Pakistani | Nihari
OPTP Tipu Sultan,97,user_59,0,Burgers | Fast Food
Kababjees Fried Chicken Kharadar,56,user_60,0,Fried Chicken | Fast Food
OPTP Malir,93,user_60,0,Burgers | Fast Food
OPTP M A JinnahRD,94,user_60,1,Burgers | Fast Food
Broadway Pizza FB Area,10,user_60,0,Pizza | Italian
Broadway Pizza Jinnah Avenue,14,user_60,0,Pizza | Italian
OPTP North Nazimabad,95,user_60,0,Burgers | Fast Food
Karachi Broast Gulshan,68,user_60,0,Pakistani | Broast
Karachi Broast Nazimabad,69,user_60,0,Pakistani | Broast
Broadway Pizza Bahdurabad,1,user_60,0,Pizza | Italian
Broadway Pizza Bahria Town,2,user_60,0,Pizza | Italian
OPTP FB Area,89,user_60,0,Burgers | Fast Food
Burger Lab Lucky One Mall,43,user_60,0,Burgers | Fast Food
OPTP Sehar,96,user_60,1,Burgers | Fast Food
Javed Nihari AlamgirRD,47,user_60,1,Pakistani | Nihari
Burger-O-Clock Dolmen Mall TariqRD,31,user_60,1,Burgers | Fast Food
Broadway Pizza Maymar,18,user_60,0,Pizza | Italian
Burger-O-Clock SMCHS,36,user_60,0,Burgers | Fast Food
Karachi Broast Boat Basin,66,user_60,0,Pakistani | Broast
OPTP DHA PHASE 2,86,user_61,1,Burgers | Fast Food
OPTP Johar,91,user_61,1,Burgers | Fast Food
Broadway Pizza Dolmen Mall Hyderi,8,user_61,0,Pizza | Italian
Karachi Haleem BurnsRD,75,user_61,1,Pakistani | Haleem
Broadway Pizza Garden,11,user_61,0,Pizza | Italian
OPTP Tipu Sultan,97,user_61,0,Burgers | Fast Food
OPTP North Nazimabad,95,user_61,0,Burgers | Fast Food
OPTP Dolmen Mall Clifton,87,user_61,0,Burgers | Fast Food
Kababjees Fried Chicken Gulshan UniversityRD,53,user_62,1,Fried Chicken | Fast Food
Burger Lab Gulshan,41,user_62,0,Burgers | Fast Food
